Name,H,B,C,D,E,F,G
Geosciurus_inauris,0,0,0,0,0,0,1
Geosciurus_princeps,0,0,0,0,0,0,1
Spermophilopsis_leptodactyla,0,0,1,0,0,0,0
Microsciurus_alfari,0,0,0,0,0,0,1
Sciurus_colliaei,0,0,0,0,0,0,1
Sciurus_aureogaster,0,0,0,0,0,0,1
Sciurus_oculatus,0,0,0,0,0,0,1
Sciurus_deppei,0,0,0,0,0,0,1
Sciurus_variegatoides,0,0,0,0,0,0,1
Sciurus_yucatanensis,0,0,0,0,0,0,1
Sciurus_granatensis,0,0,0,0,0,0,1
Syntheosciurus_brochus,0,0,0,0,0,0,1
Microsciurus_flaviventer,0,0,0,0,0,0,1
Sciurus_flammifer,0,0,0,0,0,0,1
Sciurus_igniventris,0,0,0,0,0,0,1
Sciurus_pyrrhinus,0,0,0,0,0,0,1
Sciurus_ignitus,0,0,0,0,0,0,1
Sciurus_spadiceus,0,0,0,0,0,0,1
Sciurus_gilvigularis,0,0,0,0,0,0,1
Sciurus_aestuans,0,0,0,0,0,0,1
Sciurus_stramineus,0,0,0,0,0,0,1
Microsciurus_mimulus,0,0,0,0,0,0,1
Sciurus_pucheranii,0,0,0,0,0,0,1
Sciurus_alleni,0,0,0,0,0,0,1
Sciurus_arizonensis,0,0,0,0,0,0,1
Sciurus_nayaritensis,0,0,0,0,0,0,1
Sciurus_niger,0,0,0,0,0,0,1
Sciurus_carolinensis,0,0,0,0,0,0,1
Sciurus_aberti,0,0,0,0,0,0,1
Sciurus_griseus,0,0,0,0,0,0,1
Rheithrosciurus_macrotis,0,0,0,0,0,1,0
Sciurus_anomalus,0,0,1,0,0,0,0
Sciurus_lis,0,0,1,0,0,0,0
Sciurus_vulgaris,0,0,1,0,0,0,0
Spermophilus_dauricus,0,0,1,0,0,0,0
Tamiasciurus_douglasii,0,0,0,0,0,0,1
Tamiasciurus_fremonti,0,0,0,0,0,0,1
Tamiasciurus_hudsonicus,0,0,0,0,0,0,1
Eoglaucomys_fimbriatus,0,1,0,0,0,0,0
Glaucomys_volans,0,0,0,0,0,0,1
Glaucomys_oregonensis,0,0,0,0,0,0,1
Glaucomys_sabrinus,0,0,0,0,0,0,1
Hylopetes_alboniger,1,1,0,0,1,1,0
Hylopetes_phayrei,0,0,0,0,0,1,0
Hylopetes_electilis,0,0,0,0,0,1,0
Petinomys_fuscocapillus,0,0,0,1,0,0,0
Petinomys_setosus,0,0,0,0,0,1,0
Petaurillus_kinlochii,0,0,0,0,0,1,0
Priapomys_leonardi,1,0,0,0,0,0,0
Hylopetes_nigripes,0,0,0,0,0,1,0
Hylopetes_spadiceus,0,0,0,0,0,1,0
Petaurista_alborufus,1,0,0,0,1,1,0
Petaurista_philippensis,0,0,0,1,0,1,0
Petaurista_hainana,0,0,0,0,0,1,0
Petaurista_yunanensis,1,0,0,0,0,0,0
Petaurista_albiventer,0,1,0,1,0,1,0
Petaurista_elegans,1,1,0,0,1,1,0
Petaurista_sybilla,1,0,0,0,0,1,0
Petaurista_grandis,0,0,0,0,1,0,0
Petaurista_petaurista,0,1,0,0,0,1,0
Petaurista_lena,0,0,0,0,1,0,0
Petaurista_xanthotis,1,0,0,0,0,0,0
Petaurista_leucogenys,0,0,1,0,0,0,0
Pteromys_volans,0,0,1,0,0,0,0
Pteromys_momonga,0,0,1,0,0,0,0
Aeromys_tephromelas,0,0,0,0,0,1,0
Biswamoyopterus_biswasi,0,0,0,0,0,1,0
Biswamoyopterus_gaoligongensis,1,0,0,0,0,0,0
Eupetaurus_cinereus,0,1,0,0,0,0,0
Eupetaurus_nivamons,1,0,0,0,0,0,0
Eupetaurus_tibetensis,0,1,0,0,0,0,0
Pteromyscus_pulverulentus,0,0,0,0,0,1,0
Belomys_pearsonii,1,1,0,0,1,1,0
Trogopterus_xanthipes,1,1,1,0,1,0,0
Aeretes_melanopterus,1,0,0,0,0,0,0
